"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date"
201611,"Gris, sällskapsdjur - 50","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",1184,1,360,"g",1559.85765482553,2016,11,1559.85765482553,2016-11-01
201611,"Gris, sällskapsdjur - 50","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",616,1,180,"g",811.547563659227,2016,11,811.547563659227,2016-11-01
201611,"Gris, sällskapsdjur - 50","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",480,3,60,"g",632.374724929267,2016,11,210.791574976422,2016-11-01
201611,"Gris, sällskapsdjur - 50","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",480,3,12,"g",632.374724929267,2016,11,210.791574976422,2016-11-01
201611,"Gris, sällskapsdjur - 50","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",4446,6,120,"g",5857.37088965734,2016,11,976.228481609557,2016-11-01
201611,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",250470.32,352,26564,"g",329981.457735303,2016,11,937.447323111657,2016-11-01
201611,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",51254.57,64,0,"Ospecificerad",67525.1970939956,2016,11,1055.08120459368,2016-11-01
201612,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",28342,40,4520,"g",37154.5462962963,2016,12,928.863657407407,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",8908.5,79,892.7,"g",11678.4727852853,2016,12,147.828769433991,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2019,23,690,"g",2646.77965465465,2016,12,115.077376289333,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",33956,58,20880,"g",44514.1406406406,2016,12,767.485183459321,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",9486,9,8100,"g",12435.5382882883,2016,12,1381.72647647648,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 250 milliliter","bensylpenicillinprokainmonohydrat",4026,2,3600,"g",5277.82807807808,2016,12,2638.91403903904,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1958,14,1050,"g",2566.81256256256,2016,12,183.343754468754,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",16895,8,11520,"g",22148.2626376376,2016,12,2768.5328297047,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",11010,3,8640,"g",14433.4046546547,2016,12,4811.13488488488,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",8264,2,6000,"g",10833.5745745746,2016,12,5416.78728728729,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3150,32,960,"g",4129.4481981982,2016,12,129.045256193694,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",19289.15,20,18000,"g",25286.8399086587,2016,12,1264.34199543293,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2870.2,19,1425,"g",3762.64832332332,2016,12,198.034122280175,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",24437,13,15600,"g",32035.3414664665,2016,12,2464.25703588204,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",37083.4,138,20700,"g",48613.9616866867,2016,12,352.275084686135,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",17291.25,121,3630,"g",22667.7210022522,2016,12,187.336537208696,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",164422.95,146,52560,"g",215547.953847598,2016,12,1476.35584827122,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",22570,11,7920,"g",29587.8240740741,2016,12,2689.80218855219,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",23533,40,7200,"g",30850.2553803804,2016,12,771.256384509509,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CR02","Noroclav Vet, tablett 200 mg/50 mg","Blister","50 styck","amoxicillintrihydrat",269,1,11.4785,"g",352.641766766767,2016,12,352.641766766767,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01CR02","Noroclav Vet, tablett 200 mg/50 mg","Blister","50 styck","kaliumklavulanat",269,1,3.1305,"g",352.641766766767,2016,12,352.641766766767,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",18492,117,2340,"g",24241.8273273273,2016,12,207.195105361772,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",18492,117,468,"g",24241.8273273273,2016,12,207.195105361772,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",71096,57,13680,"g",93202.3013013013,2016,12,1635.12809300529,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",71096,57,2736,"g",93202.3013013013,2016,12,1635.12809300529,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",20042,65,2600,"g",26273.778028028,2016,12,404.21196966197,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",20042,65,520,"g",26273.778028028,2016,12,404.21196966197,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",195201,411,8220,"g",255896.005630631,2016,12,622.618018566011,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",33963.5,12,7.5,"g",44523.9726601602,2016,12,3710.33105501335,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",2808,4,0.5,"g",3681.10810810811,2016,12,920.277027027027,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",84748,138,16560,"g",111099.198698699,2016,12,805.066657236947,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",13188,14,70,"g",17288.6231231231,2016,12,1234.90165165165,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",9870,15,112.5,"g",12938.9376876877,2016,12,862.595845845846,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01GB03","Gentaject vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","gentamicinsulfat",1132,2,24.1,"g",1483.97947947948,2016,12,741.98973973974,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",3054,6,30,"g",4003.59834834835,2016,12,667.266391391391,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2033,9,11.25,"g",2665.13275775776,2016,12,296.125861973084,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4315,6,1200,"g",5656.68856356356,2016,12,942.781427260594,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",4315,6,1500,"g",5656.68856356356,2016,12,942.781427260594,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1443,13,260,"g",1891.68055555556,2016,12,145.513888888889,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1443,13,325,"g",1891.68055555556,2016,12,145.513888888889,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",366,2,40,"g",479.802552552553,2016,12,239.901276276276,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",366,2,66,"g",479.802552552553,2016,12,239.901276276276,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",12989,20,2000,"g",17027.7468718719,2016,12,851.387343593594,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",12989,20,3300,"g",17027.7468718719,2016,12,851.387343593594,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",1291.5,3,60,"g",1693.07376126126,2016,12,564.35792042042,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",23741.15,26,3250,"g",31123.1266954454,2016,12,1197.04333444021,2016-12-01
201612,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","25 kilogram","tiamulinvätefumarat",2595,1,500,"g",3401.87875375375,2016,12,3401.87875375375,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",737,1,113,"g",966.159784784785,2016,12,966.159784784785,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",592,1,360,"g",776.074074074074,2016,12,776.074074074074,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",798,3,450,"g",1046.12687687688,2016,12,348.708958958959,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",2042,1,720,"g",2676.93118118118,2016,12,2676.93118118118,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",1248,2,360,"g",1636.04804804805,2016,12,818.024024024024,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",1251,1,240,"g",1639.98085585586,2016,12,1639.98085585586,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",1251,1,48,"g",1639.98085585586,2016,12,1639.98085585586,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",2958,6,120,"g",3877.7484984985,2016,12,646.291416416416,2016-12-01
201612,"Gris, sällskapsdjur - 50","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",221,1,1.25,"g",289.716841841842,2016,12,289.716841841842,2016-12-01
201612,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",234971.2,299,24884.4,"g",308032.18998999,2016,12,1030.20799327756,2016-12-01
201612,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",62787,82,0,"Ospecificerad",82309.7346096096,2016,12,1003.7772513367,2016-12-01
201701,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",36834,52,5876,"g",48618.5597480315,2017,1,934.97230284676,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",10640,95,1073.5,"g",14044.1297637795,2017,1,147.83294488189,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1984.8,22,660,"g",2619.81097322835,2017,1,119.082316964925,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",42047,73,26280,"g",55499.3913700787,2017,1,760.265635206558,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",11594,11,9900,"g",15303.3496692913,2017,1,1391.21360629921,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 250 milliliter","bensylpenicillinprokainmonohydrat",16104,8,14400,"g",21256.2655748032,2017,1,2657.03319685039,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1682,12,900,"g",2220.13404724409,2017,1,185.011170603675,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",31704,15,21600,"g",41847.2828976378,2017,1,2789.81885984252,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",3670,1,2880,"g",4844.16881889764,2017,1,4844.16881889764,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4132,1,3000,"g",5453.97971653543,2017,1,5453.97971653543,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3275.5,33,990,"g",4323.45366929134,2017,1,131.013747554283,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",21298,22,19800,"g",28112.0183937008,2017,1,1277.81901789549,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2126,14,1050,"g",2806.18607874016,2017,1,200.441862767154,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",18830,10,12000,"g",24854.4138582677,2017,1,2485.44138582677,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",39770.6,148,22200,"g",52494.6867653543,2017,1,354.693829495637,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",13841,98,2940,"g",18269.2481259843,2017,1,186.420899244737,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",74598,66,23760,"g",98464.6609133858,2017,1,1491.88880171797,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",110441,54,38880,"g",145775.163086614,2017,1,2699.54005715952,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",18671,32,5760,"g",24644.5438740157,2017,1,770.141996062992,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",16842.48,106,2120,"g",22231.012656378,2017,1,209.726534494132,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",16842.48,106,424,"g",22231.012656378,2017,1,209.726534494132,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",87407,70,16800,"g",115371.734047244,2017,1,1648.16762924634,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",87407,70,3360,"g",115371.734047244,2017,1,1648.16762924634,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",17154,56,2240,"g",22642.1994330709,2017,1,404.324989876265,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",17154,56,448,"g",22642.1994330709,2017,1,404.324989876265,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",157294.45,334,6680,"g",207618.765688189,2017,1,621.613070922722,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",61557.5,22,13.75,"g",81252.0223622047,2017,1,3693.27374373658,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",5443,8,1,"g",7184.41713385827,2017,1,898.052141732284,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",66493.1,108,12960,"g",87766.7034582677,2017,1,812.654661650627,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",13252,14,70,"g",17491.8052283465,2017,1,1249.4146591676,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",10528,16,120,"g",13896.2968188976,2017,1,868.518551181102,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",2190,2,30,"g",2890.66204724409,2017,1,1445.33102362205,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",5246,1,60,"g",6924.38954330709,2017,1,6924.38954330709,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",3057.5,6,30,"g",4035.7074015748,2017,1,672.617900262467,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",884,4,5,"g",1166.82431496063,2017,1,291.706078740157,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",5782,8,1600,"g",7631.87577952756,2017,1,953.984472440945,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",5782,8,2000,"g",7631.87577952756,2017,1,953.984472440945,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",444,4,80,"g",586.052031496063,2017,1,146.513007874016,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",444,4,100,"g",586.052031496063,2017,1,146.513007874016,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",362,2,40,"g",477.817196850394,2017,1,238.908598425197,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",362,2,66,"g",477.817196850394,2017,1,238.908598425197,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",16798.5,26,2600,"g",22172.9618267717,2017,1,852.806224106602,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",16798.5,26,4290,"g",22172.9618267717,2017,1,852.806224106602,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",20705,23,2875,"g",27329.2957480315,2017,1,1188.23024991441,2017-01-01
201701,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","25 kilogram","tiamulinvätefumarat",5190,2,1000,"g",6850.47307086614,2017,1,3425.23653543307,2017-01-01
201701,"Gris, sällskapsdjur - 50","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",1410,2,226,"g",1861.11118110236,2017,1,930.555590551181,2017-01-01
